"MatchIndex","Team"
3115,"Cesaro & Shinsuke Nakamura"
3115,"Kofi Kingston & Xavier Woods"
3112,"Jeff Hardy & Matt Riddle"
3112,"John Morrison & The Miz"
3108,"Amale & Nina Samuels"
3108,"Dani Luna & Xia Brookside"
3107,"Dakota Kai & Raquel Gonzalez"
3107,"Ember Moon & Rhea Ripley"
3102,"Apollo Crews & Ricochet"
3102,"Bobby Lashley & Shelton Benjamin"
3101,"Liv Morgan & Ruby Riott"
3101,"Nia Jax & Shayna Baszler"
3100,"Angelo Dawkins, Drew McIntyre & Montez Ford"
3100,"Dolph Ziggler, Randy Orton & Robert Roode"
3094,"Cesaro, King Corbin & Shinsuke Nakamura"
3094,"Gran Metalik, Lince Dorado & Matt Riddle"
3083,"Apollo Crews, Mustafa Ali & Ricochet"
3083,"Bobby Lashley, MVP   & Shelton Benjamin"
3082,"Cesaro & Shinsuke Nakamura"
3082,"Kalisto & Lince Dorado"
3077,"Andrade & Angel Garza"
3077,"Angelo Dawkins & Montez Ford"
3068,"Lewis Howley & Sam Stoker"
3068,"Primate & Wild Boar"
3066,"Candice LeRae & Johnny Gargano"
3066,"Damian Priest & Io Shirai"
3062,"Danny Burch & Roderick Strong"
3062,"Fabian Aichner & Raul Mendoza"
3058,"Andrade & Angel Garza"
3058,"Dominik Mysterio & Humberto Carrillo, Murphy  & Seth Rollins"
3055,"Bobby Lashley, Cedric Alexander & Shelton Benjamin"
3055,"Mace  , Slapjack & T-BAR"
3053,"Jey Uso & Roman Reigns"
3053,"King Corbin & Sheamus"
3048,"Amir Jordan & Kenny Williams"
3048,"Mark Coffey & Wolfgang"
3042,"Angelo Dawkins & Montez Ford"
3042,"Cesaro & Shinsuke Nakamura"
3037,"Danny Burch & Oney Lorcan"
3037,"Joaquin Wilde & Raul Mendoza"
3034,"Bobby Fish & Roderick Strong"
3034,"Drake Maverick & Killian Dain"
3029,"Fabian Aichner & Marcel Barthel"
3029,"Fandango & Tyler Breeze"
3026,"Apollo Crews, Erik, Ivar & Ricochet"
3026,"Bobby Lashley, Cedric Alexander, MVP   & Shelton Benjamin"
3022,"John Morrison & The Miz"
3022,"Otis & Tucker"
3021,"Bayley & Sasha Banks"
3021,"Nia Jax & Shayna Baszler"
3020,"Chase Parker & Matt Martel"
3020,"Danny Burch & Oney Lorcan"
3018,"Fandango, Isaiah Scott & Tyler Breeze"
3018,"Joaquin Wilde, Raul Mendoza & Santos Escobar"
3016,"Andrade & Angel Garza"
3016,"Angelo Dawkins & Montez Ford"
3015,"Bobby Lashley, MVP   & Shelton Benjamin"
3015,"Cedric Alexander, Erik & Ivar"
3009,"Bayley & Sasha Banks"
3009,"Nia Jax & Shayna Baszler"
3007,"Dominik Mysterio & Rey Mysterio"
3007,"Murphy  & Seth Rollins"
3002,"Billie Kay & Peyton Royce"
3002,"Liv Morgan & Ruby Riott"
3001,"Chase Parker & Matt Martel"
3001,"Danny Burch & Oney Lorcan"
2999,"Big E, Otis & Tucker"
2999,"John Morrison, Sheamus & The Miz"
2998,"Dakota Kai & Raquel Gonzalez"
2998,"Io Shirai & Rhea Ripley"
2996,"Fabian Aichner & Marcel Barthel"
2996,"Fandango & Tyler Breeze"
2992,"Dominik Mysterio & Rey Mysterio"
2992,"Murphy  & Seth Rollins"
2984,"Andrade & Angel Garza"
2984,"Angelo Dawkins & Montez Ford"
2983,"Danny Burch & Oney Lorcan"
2983,"Fandango & Tyler Breeze, Joaquin Wilde & Raul Mendoza"
2977,"Cesaro & Shinsuke Nakamura"
2977,"Gran Metalik & Lince Dorado"
2972,"Apollo Crews, Mustafa Ali & Ricochet"
2972,"Bobby Lashley, MVP   & Shelton Benjamin"
2965,"Chase Parker & Matt Martel"
2965,"Joaquin Wilde & Raul Mendoza"
2963,"Asuka & Shayna Baszler"
2963,"Bayley & Sasha Banks"
2961,"Aliyah & Mercedes Martinez"
2961,"Rhea Ripley & Shotzi Blackheart"
2959,"Fandango, Isaiah Scott & Tyler Breeze"
2959,"Joaquin Wilde, Raul Mendoza & Santos Escobar"
2955,"John Morrison & The Miz"
2955,"Otis & Tucker"
2941,"Candice LeRae & Dakota Kai"
2941,"Io Shirai & Tegan Nox"
2937,"Bobby Fish & Kyle O'Reilly"
2937,"Fabian Aichner & Marcel Barthel"
2928,"Isaiah Scott & Tony Nese"
2928,"Joaquin Wilde & Raul Mendoza"
2927,"Chase Parker, Matt Martel  & Tehuti Miles"
2927,"Danny Burch, Mansoor & Oney Lorcan"
2925,"Bobby Lashley, MVP   & Shelton Benjamin"
2925,"Cedric Alexander, Mustafa Ali & Ricochet"
2924,"Andrade & Angel Garza"
2924,"Angelo Dawkins & Montez Ford"
2921,"Andrade & Angel Garza"
2921,"Cedric Alexander & Ricochet, Erik & Ivar"
2910,"Big E & Kofi Kingston"
2910,"Cesaro & Shinsuke Nakamura"
2908,"Asuka & Nikki Cross"
2908,"Bayley & Sasha Banks"
2898,"Andrade, Angel Garza & Randy Orton"
2898,"Erik, Ivar & The Big Show"
2896,"Andrade & Angel Garza"
2896,"Erik & Ivar"
2893,"Asuka & Kairi Sane"
2893,"Bayley & Sasha Banks"
2889,"Bobby Lashley & MVP"
2889,"Cedric Alexander & Ricochet"
2888,"Kevin Owens & Rey Mysterio"
2888,"Murphy  & Seth Rollins"
2885,"Alexa Bliss & Nikki Cross"
2885,"Bayley & Sasha Banks"
2884,"Big E & Kofi Kingston"
2884,"Cesaro & Shinsuke Nakamura"
2874,"Aliyah & Robert Stone"
2873,"Drake Maverick, Fandango & Tyler Breeze"
2873,"Joaquin Wilde, Raul Mendoza & Santos Escobar"
2871,"Andrade & Angel Garza"
2871,"Erik & Ivar"
2870,"Aleister Black & Humberto Carrillo"
2870,"Murphy  & Seth Rollins"
2869,"Andrade & Angel Garza"
2866,"Asuka & Drew McIntyre"
2866,"Dolph Ziggler & Sasha Banks"
2865,"Big E, Gran Metalik, Kofi Kingston & Lince Dorado"
2865,"Cesaro, John Morrison, Shinsuke Nakamura & The Miz"
2858,"Bayley & Sasha Banks"
2858,"Billie Kay & Peyton Royce"
2857,"Austin Theory & Murphy"
2857,"Cedric Alexander & Ricochet"
2855,"Bayley & Sasha Banks"
2855,"Shotzi Blackheart & Tegan Nox"
2854,"Angelo Dawkins & Montez Ford"
2854,"Erik & Ivar"
2852,"Fabian Aichner & Marcel Barthel"
2852,"Fandango & Tyler Breeze"
2850,"Bobby Lashley & MVP"
2850,"Drew McIntyre & R-Truth"
2844,"Alexa Bliss & Nikki Cross"
2844,"Bayley & Sasha Banks, Billie Kay & Peyton Royce"
2841,"John Morrison & The Miz"
2840,"Candice LeRae & Johnny Gargano"
2840,"Keith Lee & Mia Yim"
2837,"Braun Strowman, Otis & Tucker"
2837,"Dolph Ziggler, John Morrison & The Miz"
2835,"Big E & Kofi Kingston"
2835,"Cesaro & Shinsuke Nakamura"
2828,"Candice LeRae, Dakota Kai & Raquel Gonzalez"
2828,"Mia Yim, Shotzi Blackheart & Tegan Nox"
2825,"Angelo Dawkins, Matt Riddle & Montez Ford"
2825,"James Drake , Joseph Conners & Zack Gibson"
2822,"Charlotte Flair & Chelsea Green"
2822,"Io Shirai & Rhea Ripley"
2818,"Bobby Fish & Roderick Strong"
2818,"Danny Burch & Oney Lorcan, Fandango & Tyler Breeze"
2816,"Big E, Kofi Kingston & Shorty G"
2816,"Cesaro, Mojo Rawley & Shinsuke Nakamura"
2812,"Alexa Bliss & Nikki Cross"
2812,"Bayley & Sasha Banks"
2798,"Fabian Aichner & Marcel Barthel"
2798,"Matt Riddle & Timothy Thatcher"
2789,"Big E & Kofi Kingston"
2789,"Gran Metalik & Lince Dorado, John Morrison & The Miz, Steve Cutler & Wesley Blake"
2785,"Big E, Gran Metalik, Kofi Kingston & Lince Dorado"
2785,"John Morrison, Steve Cutler, The Miz & Wesley Blake"
2772,"Cesaro, King Corbin & Shinsuke Nakamura"
2772,"Daniel Bryan, Drew Gulak & Otis"
2767,"Adam Cole & Roderick Strong"
2767,"Dexter Lumis & Velveteen Dream"
2760,"Bobby Fish & Roderick Strong"
2760,"Matt Riddle & Timothy Thatcher"
2756,"Cedric Alexander & Ricochet"
2756,"Erik & Ivar"
2754,"Alexa Bliss & Nikki Cross"
2754,"Asuka & Kairi Sane"
2749,"Angel Garza, Austin Theory & Zelina Vega"
2749,"Angelo Dawkins, Bianca Belair & Montez Ford"
2740,"Chase Parker & Matt Martel"
2740,"Karl Anderson & Luke Gallows"
2733,"Angel Garza & Austin Theory"
2733,"Angelo Dawkins & Montez Ford"
2728,"Alexa Bliss & Nikki Cross"
2728,"Asuka & Kairi Sane"
2718,"Andrade & Angel Garza"
2718,"Cedric Alexander & Ricochet"
2715,"Big E & Kofi Kingston"
2715,"Jey Uso & Jimmy Uso"
2712,"Cesaro & Shinsuke Nakamura"
2712,"Daniel Bryan & Drew Gulak"
2711,"John Morrison & The Miz"
2711,"Otis & Tucker"
2710,"Ariya Daivari, Jack Gallagher, Mike Kanellis, The Brian Kendrick & Tony Nese"
2710,"Danny Burch, Isaiah Scott, Kushida, Oney Lorcan & Tyler Breeze"
2709,"Alexa Bliss & Nikki Cross"
2709,"Bayley & Sasha Banks"
2706,"Bobby Fish & Kyle O'Reilly"
2706,"Matt Riddle & Pete Dunne"
2701,"Asuka & Kairi Sane"
2701,"Liv Morgan & Natalya"
2699,"Angelo Dawkins & Montez Ford"
2699,"Murphy  & Seth Rollins"
2698,"Cesaro, Sami Zayn & Shinsuke Nakamura"
2695,"Big E & Kofi Kingston"
2695,"Dolph Ziggler & Robert Roode, Gran Metalik & Lince Dorado, Jey Uso & Jimmy Uso,John Morrison & The Miz, Otis & Tucker"
2693,"Ashton Smith & Oliver Carter"
2693,"Fabian Aichner & Marcel Barthel"
2689,"Big E & Kofi Kingston"
2689,"Dolph Ziggler & Robert Roode, Gran Metalik & Lince Dorado, Jey Uso & Jimmy Uso,John Morrison & The Miz, Otis & Tucker"
2687,"Bayley & Sasha Banks"
2687,"Lacey Evans & Naomi"
2682,"Bobby Fish & Kyle O'Reilly"
2682,"Danny Burch & Oney Lorcan"
2676,"Andrade & Angel Garza"
2676,"Humberto Carrillo & Rey Mysterio"
2675,"Angelo Dawkins & Montez Ford"
2675,"Murphy  & Seth Rollins"
2674,"Bayley & Sasha Banks"
2674,"Lacey Evans & Naomi"
2672,"Jey Uso & Jimmy Uso"
2672,"John Morrison & The Miz"
2669,"Angelo Dawkins & Montez Ford"
2669,"Murphy  & Seth Rollins"
2666,"Big E & Kofi Kingston"
2666,"John Morrison & The Miz"
2663,"Erik & Ivar"
2663,"Karl Anderson & Luke Gallows"
2661,"James Drake  & Zack Gibson"
2661,"Steve Cutler & Wesley Blake"
2653,"Ariya Daivari & The Brian Kendrick"
2653,"Danny Burch & Oney Lorcan"
2652,"Braun Strowman & Elias"
2652,"Cesaro & Shinsuke Nakamura"
2651,"Big E, Jey Uso, Jimmy Uso & Kofi Kingston"
2651,"Dolph Ziggler, John Morrison, Robert Roode & The Miz"
2647,"Danny Burch & Oney Lorcan"
2647,"Matt Riddle & Pete Dunne"
2645,"Akam, Murphy  & Rezar"
2645,"Erik, Ivar & Kevin Owens"
2643,"Bobby Fish & Kyle O'Reilly"
2643,"Matt Riddle & Pete Dunne"
2637,"Daniel Bryan & Roman Reigns"
2637,"John Morrison & The Miz"
2630,"Curt Hawkins & Zack Ryder"
2630,"Karl Anderson & Luke Gallows"
2629,"Akam, Murphy , Rezar & Seth Rollins"
2629,"Erik, Ivar, Kevin Owens & Samoa Joe"
2626,"Adam Cole, Bobby Fish & Kyle O'Reilly"
2626,"Matt Riddle, Pete Dunne & Tommaso Ciampa"
2620,"Akam, Buddy Murphy & Rezar"
2620,"Erik, Ivar & Kevin Owens"
2619,"Dash Wilder & Scott Dawson"
2619,"Gran Metalik & Lince Dorado, John Morrison & The Miz, Otis & Tucker"
2618,"Dolph Ziggler, King Corbin & Robert Roode"
2618,"Jey Uso, Jimmy Uso & Roman Reigns"
2615,"James Drake  & Zack Gibson"
2615,"Matt Riddle & Pete Dunne"
2614,"Buddy Murphy & Seth Rollins"
2614,"Kevin Owens & Samoa Joe"
2600,"Johnny Gargano & Tommaso Ciampa"
2600,"Trent Seven & Tyler Bate"
2599,"Adam Cole, Bobby Fish, Kyle O'Reilly & Roderick Strong"
2599,"Alexander Wolfe, Fabian Aichner, Marcel Barthel & WALTER"
2596,"Braun Strowman & Elias"
2596,"Cesaro & Shinsuke Nakamura"
2594,"Dolph Ziggler, King Corbin & Robert Roode"
2594,"Jey Uso, Jimmy Uso & Roman Reigns"
2591,"Bobby Fish & Kyle O'Reilly"
2591,"James Drake  & Zack Gibson"
2590,"Fabian Aichner & Marcel Barthel"
2590,"Matt Riddle & Pete Dunne"
2588,"Buddy Murphy & Seth Rollins"
2588,"Erik & Ivar"
2579,"Danny Burch & Oney Lorcan"
2579,"Mark Coffey & Wolfgang"
2578,"Dash Wilder & Scott Dawson"
2578,"Jey Uso & Jimmy Uso"
2574,"Flash Morgan Webster & Mark Andrews"
2574,"Matt Riddle & Pete Dunne"
2571,"Alex Shelley & Kushida"
2571,"James Drake  & Zack Gibson"
2567,"Akam, Rezar & Seth Rollins"
2567,"Kevin Owens, Samoa Joe & The Big Show"
2565,"Fabian Aichner & Marcel Barthel"
2565,"Flash Morgan Webster & Mark Andrews, James Drake  & Zack Gibson, Mark Coffey & Wolfgang"
2559,"Dolph Ziggler & King Corbin"
2559,"Jey Uso & Jimmy Uso"
2558,"Fabian Aichner & Marcel Barthel"
2558,"Steve Cutler & Wesley Blake"
2557,"Bianca Belair, Io Shirai & Kay Lee Ray"
2557,"Candice LeRae, Rhea Ripley & Toni Storm"
2555,"Bobby Fish & Kyle O'Reilly"
2555,"Mark Coffey & Wolfgang"
2552,"Angelo Dawkins & Montez Ford"
2552,"Erik & Ivar, Karl Anderson & Luke Gallows"
2550,"Alexa Bliss & Nikki Cross"
2550,"Bayley & Sasha Banks, Dana Brooke & Lacey Evans"
2549,"Daniel Bryan & Roman Reigns"
2549,"Dolph Ziggler & King Corbin"
2548,"Angelo Dawkins & Montez Ford"
2548,"Karl Anderson & Luke Gallows"
2544,"Big E, Braun Strowman & Kofi Kingston"
2544,"Cesaro, Sami Zayn & Shinsuke Nakamura"
2542,"Big E & Kofi Kingston"
2542,"Cesaro & Shinsuke Nakamura"
2541,"Dash Wilder & Scott Dawson"
2541,"Otis & Tucker"
2540,"Damian Priest & Tony Nese"
2540,"Keith Lee & Lio Rush"
2539,"Daniel Bryan & The Miz"
2539,"Dolph Ziggler & King Corbin"
2532,"Erik & Ivar"
2532,"Karl Anderson & Luke Gallows"
2528,"Big E & Kofi Kingston"
2528,"Dash Wilder & Scott Dawson"
2525,"Asuka & Kairi Sane"
2525,"Becky Lynch & Charlotte Flair"
2523,"Erik & Ivar"
2523,"Karl Anderson & Luke Gallows"
2520,"Cesaro & Shinsuke Nakamura"
2520,"Otis & Tucker"
2519,"Dash Wilder & Scott Dawson"
2519,"Mustafa Ali & Shorty G"
2512,"Asuka & Kairi Sane"
2510,"Dash Wilder & Scott Dawson"
2510,"Gran Metalik & Lince Dorado, Mustafa Ali & Shorty G, Otis & Tucker"
2507,"Adam Cole, Kyle O'Reilly & Roderick Strong"
2507,"Dominik Dijakovic, Keith Lee & Tommaso Ciampa"
2506,"Asuka & Kairi Sane"
2505,"Alexa Bliss & Nikki Cross"
2505,"Asuka & Kairi Sane, Bayley & Sasha Banks, Becky Lynch & Charlotte Flair"
2503,"Angelo Dawkins & Montez Ford"
2503,"Karl Anderson & Luke Gallows"
2502,"Big E & Kofi Kingston"
2502,"Cesaro & Shinsuke Nakamura"
2500,"Dominik Dijakovic & Keith Lee"
2500,"Kyle O'Reilly & Roderick Strong"
2493,"Big E & Kofi Kingston"
2493,"Bobby Fish & Kyle O'Reilly, Erik & Ivar"
2490,"Asuka, Charlotte Flair, Kairi Sane, Natalya & Sarah Logan"
2490,"Bianca Belair, Candice LeRae, Io Shirai, Rhea Ripley & Toni Storm, Carmella, Dana Brooke, Lacey Evans, Nikki Cross & Sasha Banks"
2487,"Braun Strowman, King Corbin, Mustafa Ali, Roman Reigns & Shorty G"
2487,"Damian Priest, Keith Lee, Matt Riddle, Tommaso Ciampa & WALTER, Drew McIntyre, Kevin Owens, Randy Orton, Ricochet & Seth Rollins"
2484,"Angelo Dawkins & Montez Ford"
2484,"Curt Hawkins & Zack Ryder, Dash Wilder & Scott Dawson, Dolph Ziggler & Robert Roode,Fabian Aichner & Marcel Barthel, Fandango & Tyler Breeze, Gran Metalik & Lince Dorado, Karl Anderson & Luke Gallows, Otis & Tucker, Steve Cutler & Wesley Blake"
2482,"Bianca Belair, Io Shirai, Kay Lee Ray & Shayna Baszler"
2482,"Candice LeRae, Dakota Kai, Rhea Ripley & Tegan Nox"
2480,"Adam Cole, Bobby Fish, Kyle O'Reilly & Roderick Strong"
2480,"Dominik Dijakovic, Keith Lee, Kevin Owens & Tommaso Ciampa"
2478,"Adam Cole, Bobby Fish, Kyle O'Reilly & Roderick Strong"
2478,"Big E, Kofi Kingston, Otis & Tucker"
2477,"Dolph Ziggler, King Corbin & Robert Roode"
2477,"Mustafa Ali, Roman Reigns & Shorty G"
2475,"Erik & Ivar"
2475,"Steve Cutler & Wesley Blake"
2474,"Bobby Fish & Kyle O'Reilly"
2474,"Dash Wilder & Scott Dawson"
2466,"Ashton Smith & Oliver Carter"
2466,"Dorian Mak & Riddick Moss"
2464,"Carmella, Dana Brooke, Nikki Cross & Sasha Banks"
2464,"Dakota Kai, Mia Yim, Rhea Ripley & Tegan Nox"
2463,"Alexander Wolfe, Fabian Aichner, Marcel Barthel & WALTER"
2463,"Ilja Dragunov, Joe Coffey, Mark Coffey & Wolfgang"
2462,"Dorian Mak & Riddick Moss"
2462,"Primate & Wild Boar"
2460,"Dolph Ziggler & Robert Roode"
2460,"Mustafa Ali & Shorty G"
2455,"AJ Styles, Karl Anderson & Luke Gallows"
2455,"Humberto Carrillo, Randy Orton & Ricochet"
2454,"Big E & Kofi Kingston"
2454,"Dash Wilder & Scott Dawson"
2453,"Alexander Wolfe, Fabian Aichner, Marcel Barthel & WALTER"
2453,"Angelo Dawkins, Kevin Owens, Montez Ford & Seth Rollins"
2452,"Asuka & Kairi Sane"
2452,"Becky Lynch & Charlotte Flair"
2447,"AJ Styles, Karl Anderson & Luke Gallows"
2447,"Keith Lee, Matt Riddle & Tommaso Ciampa"
2445,"Andrade & Zelina Vega"
2445,"Carolina & Sin Cara"
2444,"Asuka & Kairi Sane"
2444,"Charlotte Flair & Natalya"
2442,"AJ Styles, Karl Anderson & Luke Gallows"
2442,"Angelo Dawkins, Humberto Carrillo & Montez Ford"
2437,"Big E & Kofi Kingston"
2437,"Bo Dallas & Curtis Axel, Curt Hawkins & Zack Ryder, Dash Wilder & Scott Dawson,Dolph Ziggler & Robert Roode, Erik & Ivar, Gran Metalik & Lince Dorado, Karl Anderson & Luke Gallows, Otis & Tucker"
2435,"Ali      , Ricochet, Roman Reigns, Rusev & Shorty G"
2435,"Bobby Lashley, Drew McIntyre, King Corbin, Randy Orton & Shinsuke Nakamura"
2430,"Bobby Fish & Kyle O'Reilly"
2430,"Keith Lee & Matt Riddle"
2428,"Asuka & Kairi Sane"
2428,"Dakota Kai & Tegan Nox"
2422,"Ali      , Roman Reigns & Shorty G"
2422,"Cesaro, King Corbin & Shinsuke Nakamura"
2420,"Fandango, Isaiah Scott & Tyler Breeze"
2420,"Jaxson Ryker, Steve Cutler & Wesley Blake"
2414,"Daniel Bryan & Roman Reigns"
2414,"King Corbin & Shinsuke Nakamura"
2410,"Danny Burch & Oney Lorcan"
2410,"Fabian Aichner & Marcel Barthel"
2408,"Dolph Ziggler & Robert Roode"
2408,"Erik & Ivar"
2397,"Asuka & Kairi Sane"
2397,"Becky Lynch & Charlotte Flair"
2396,"Dolph Ziggler & Robert Roode"
2396,"Erik & Ivar"
2395,"AJ Styles, Karl Anderson & Luke Gallows"
2395,"Braun Strowman, Erik & Ivar"
2394,"Alexa Bliss & Nikki Cross"
2394,"Asuka & Kairi Sane"
2388,"Daniel Bryan & Roman Reigns"
2388,"Erick Rowan & Luke Harper"
2384,"Bayley & Sasha Banks"
2384,"Becky Lynch & Charlotte Flair"
2382,"Flash Morgan Webster & Mark Andrews"
2382,"Mark Coffey & Wolfgang"
2380,"Angelo Dawkins & Montez Ford"
2380,"Bobby Fish & Kyle O'Reilly"
2375,"Dolph Ziggler & Robert Roode"
2375,"Otis & Tucker"
2373,"Alexander Wolfe, Fabian Aichner & Marcel Barthel"
2373,"Fandango, Kushida & Tyler Breeze"
2356,"Braun Strowman & Seth Rollins"
2356,"Dolph Ziggler & Robert Roode"
2355,"Alexa Bliss & Nikki Cross"
2355,"Mandy Rose & Sonya Deville"
2352,"Big E & Xavier Woods"
2352,"Dash Wilder & Scott Dawson"
2348,"AJ Styles, Dolph Ziggler, Karl Anderson, Luke Gallows & Robert Roode"
2348,"Braun Strowman, Cedric Alexander, Erik, Ivar & Seth Rollins"
2346,"Bayley & Sasha Banks"
2346,"Becky Lynch & Charlotte Flair"
2337,"Alexa Bliss & Nikki Cross"
2337,"Bayley & Becky Lynch"
2334,"Braun Strowman & Seth Rollins"
2334,"Karl Anderson & Luke Gallows"
2333,"Flash Morgan Webster & Mark Andrews"
2333,"James Drake  & Zack Gibson"
2326,"Flash Morgan Webster & Mark Andrews"
2326,"James Drake  & Zack Gibson, Mark Coffey & Wolfgang"
2315,"Akira Tozawa, Gentleman Jack Gallagher, Humberto Carrillo, Isaiah Scott & Oney Lorcan"
2315,"Angel Garza, Ariya Daivari, Drew Gulak, Mike Kanellis & Tony Nese"
2314,"Dash Wilder & Scott Dawson"
2314,"Otis & Tucker"
2310,"Baron Corbin & Drew McIntyre"
2310,"Ricochet & The Miz"
2309,"Braun Strowman & Seth Rollins"
2309,"Karl Anderson & Luke Gallows"
2308,"Eric Young & Robert Roode"
2308,"Gran Metalik & Lince Dorado"
2304,"Angelo Dawkins & Montez Ford"
2304,"Bobby Fish & Kyle O'Reilly"
2297,"Big E, Kofi Kingston & Xavier Woods"
2297,"Dash Wilder, Randy Orton & Scott Dawson"
2292,"Alexa Bliss & Nikki Cross"
2292,"Asuka & Kairi Sane"
2285,"Alexa Bliss & Nikki Cross"
2285,"Billie Kay & Peyton Royce"
2276,"Fandango & Tyler Breeze"
2276,"Steve Cutler & Wesley Blake"
2274,"Angelo Dawkins & Montez Ford"
2274,"Bobby Fish & Kyle O'Reilly"
2270,"Big E & Xavier Woods"
2270,"Daniel Bryan & Rowan"
2266,"Becky Lynch & Charlotte Flair"
2266,"Natalya & Trish Stratus"
2265,"Alexa Bliss & Nikki Cross"
2265,"Asuka & Kairi Sane, Billie Kay & Peyton Royce, Mandy Rose & Sonya Deville"
2260,"Akira Tozawa & The Brian Kendrick"
2260,"Samir Singh & Sunil Singh"
2257,"Dash Wilder & Scott Dawson"
2257,"Jey Uso & Jimmy Uso, Karl Anderson & Luke Gallows"
2254,"Gran Metalik & Kalisto"
2254,"Humberto Carrillo & Raul Mendoza"
2249,"Dash Wilder, Robert Roode & Scott Dawson"
2249,"Jey Uso, Jimmy Uso & Ricochet"
2244,"Big E & Xavier Woods"
2244,"Daniel Bryan & Rowan, Otis & Tucker"
2243,"Drew McIntyre & Shane McMahon"
2243,"Roman Reigns & The Undertaker"
2242,"Dash Wilder & Scott Dawson"
2242,"Jey Uso & Jimmy Uso"
2240,"Baron Corbin & Lacey Evans"
2240,"Becky Lynch & Seth Rollins"
2239,"Alexa Bliss & Nikki Cross"
2234,"Dash Wilder, Elias  & Scott Dawson"
2234,"Jey Uso, Jimmy Uso & The Miz"
2233,"Andrade & Zelina Vega"
2233,"Becky Lynch & Seth Rollins"
2231,"Gran Metalik & Lince Dorado"
2231,"Samir Singh & Sunil Singh"
2230,"Ariya Daivari, Drew Gulak & Mike Kanellis"
2230,"Gentleman Jack Gallagher, Oney Lorcan & Tony Nese"
2229,"Big E, Kofi Kingston & Xavier Woods"
2229,"Erik, Ivar & Samoa Joe"
2225,"Big E & Xavier Woods"
2225,"Daniel Bryan & Rowan"
2218,"Big E & Xavier Woods"
2218,"Kevin Owens & Sami Zayn"
2216,"Daniel Bryan & Rowan"
2216,"Otis & Tucker"
2210,"Jazzy Gabert, Jinny & Kay Lee Ray"
2210,"Piper Niven, Toni Storm & Xia Brookside"
2204,"James Drake  & Zack Gibson"
2204,"Trent Seven & Tyler Bate"
2201,"Mark Coffey & Wolfgang"
2201,"Primate & Wild Boar"
2191,"Angelo Dawkins & Montez Ford"
2191,"Danny Burch & Oney Lorcan"
2190,"Adam Cole, Bobby Fish & Roderick Strong"
2190,"Matt Riddle, The Velveteen Dream & Tyler Breeze"
2184,"Bobby Lashley, Cesaro & Samoa Joe"
2184,"Braun Strowman, Ricochet & The Miz"
2183,"Curt Hawkins & Zack Ryder"
2183,"Dash Wilder & Scott Dawson, Jey Uso & Jimmy Uso"
2182,"Alexa Bliss & Lacey Evans"
2182,"Bayley & Becky Lynch"
2180,"Dash Wilder & Scott Dawson"
2180,"Jey Uso & Jimmy Uso"
2176,"Gran Metalik, Kalisto & Lince Dorado"
2170,"Dash Wilder, Drew McIntyre & Scott Dawson"
2170,"Jey Uso, Jimmy Uso & Roman Reigns"
2166,"Angelo Dawkins & Montez Ford"
2166,"Bobby Fish & Kyle O'Reilly, Danny Burch & Oney Lorcan, Steve Cutler & Wesley Blake"
2156,"Dash Wilder & Scott Dawson"
2156,"Jey Uso & Jimmy Uso"
2154,"Baron Corbin & Bobby Lashley"
2154,"Kofi Kingston & Seth Rollins"
2148,"Daniel Bryan & Rowan"
2148,"Jey Uso & Jimmy Uso"
2142,"Danny Burch & Oney Lorcan"
2142,"Kyle O'Reilly & Roderick Strong"
2135,"Daniel Bryan & Rowan"
2135,"Jey Uso & Jimmy Uso"
2133,"AJ Styles & Seth Rollins"
2133,"Baron Corbin & Bobby Lashley"
2130,"Bobby Fish & Kyle O'Reilly"
2130,"Johnny Gargano & Matt Riddle"
2128,"Bo Dallas & Curtis Axel"
2126,"Ali       & Finn Balor"
2126,"Andrade & Randy Orton"
2118,"Baron Corbin, Bobby Lashley & Drew McIntyre"
2118,"Dean Ambrose, Roman Reigns & Seth Rollins"
2116,"Bayley & Ember Moon"
2116,"Ruby Riott & Sarah Logan"
2113,"Fabian Aichner, Marcel Barthel & WALTER"
2113,"Pete Dunne, Trent Seven & Tyler Bate"
2111,"James Drake  & Zack Gibson"
2111,"Kenny Williams & Noam Dar"
2109,"Asuka, Bayley, Ember Moon & Kairi Sane"
2109,"Billie Kay, Mandy Rose, Peyton Royce & Sonya Deville"
2108,"Cesaro, Rusev & Shinsuke Nakamura"
2108,"Kevin Owens, Kofi Kingston & Xavier Woods"
2103,"AJ Styles, Roman Reigns & Seth Rollins"
2103,"Baron Corbin, Bobby Lashley & Drew McIntyre"
2101,"Danny Burch, Humberto Carrillo & Oney Lorcan"
2101,"Jaxson Ryker, Steve Cutler & Wesley Blake"
2095,"Aleister Black, Ali       & Ricochet"
2095,"Andrade, Rusev & Shinsuke Nakamura"
2094,"Jeff Hardy & Matt Hardy"
2094,"Jey Uso & Jimmy Uso"
2091,"Curt Hawkins & Zack Ryder"
2091,"Dash Wilder & Scott Dawson"
2088,"Aleister Black & Ricochet"
2088,"Bobby Roode & Chad Gable"
2085,"Bayley & Sasha Banks"
2085,"Beth Phoenix & Natalya, Billie Kay & Peyton Royce, Nia Jax & Tamina"
2081,"Curt Hawkins & Zack Ryder"
2081,"Dash Wilder & Scott Dawson"
2080,"Aleister Black & Ricochet"
2080,"Cesaro & Sheamus, Jey Uso & Jimmy Uso, Rusev & Shinsuke Nakamura"
