"Index","Date","Promotion","Match","CageMatchRating","CageMatchRatingVotes","WONStarRating","Opponent.1","Opponent.2"
1035,2017-05-08,"WWE","Big Cass & Enzo Amore vs. Cesaro & Sheamus vs. Goldust & R-Truth vs. Heath Slater & Rhyno vs. Karl Anderson & Luke Gallows",NA,NA,NA,"Big Cass & Enzo Amore","Cesaro & Sheamus, Goldust & R-Truth, Heath Slater & Rhyno,Karl Anderson & Luke Gallows,"
1034,2017-05-07,"WWE","Pete Dunne vs. Trent Seven",7.38,57,4,"Pete Dunne","Trent Seven"
1033,2017-05-07,"WWE","Mark Andrews  vs. Tyler Bate",7.98,62,4,"Mark Andrews","Tyler Bate"
1032,2017-05-07,"WWE","Joseph Conners vs. Wolfgang",NA,NA,NA,"Joseph Conners","Wolfgang"
1031,2017-05-07,"WWE","Dan Moloney & Rich Swann vs. The Brian Kendrick & TJP",NA,NA,NA,"Dan Moloney & Rich Swann","The Brian Kendrick & TJP"
1030,2017-05-02,"WWE","Dolph Ziggler vs. Sin Cara",NA,NA,NA,"Dolph Ziggler","Sin Cara"
1029,2017-05-02,"WWE","Jinder Mahal vs. Sami Zayn",NA,NA,NA,"Jinder Mahal","Sami Zayn"
1028,2017-05-02,"WWE","Carmella & Natalya vs. Charlotte Flair & Naomi",NA,NA,NA,"Carmella & Natalya","Charlotte Flair & Naomi"
1027,2017-05-02,"WWE","Chris Jericho vs. Kevin Owens",7,17,NA,"Chris Jericho","Kevin Owens"
1026,2017-05-01,"WWE","Alexa Bliss, Alicia Fox, Emma & Nia Jax vs. Bayley, Dana Brooke, Mickie James & Sasha Banks",NA,NA,NA,"Alexa Bliss, Alicia Fox, Emma & Nia Jax","Bayley, Dana Brooke, Mickie James & Sasha Banks"
1025,2017-05-01,"WWE","Akira Tozawa, Gentleman Jack Gallagher & Rich Swann vs. Noam Dar, The Brian Kendrick & Tony Nese",NA,NA,NA,"Akira Tozawa, Gentleman Jack Gallagher & Rich Swann","Noam Dar, The Brian Kendrick & Tony Nese"
1024,2017-05-01,"WWE","Austin Aries vs. TJP",NA,NA,NA,"Austin Aries","TJP"
1023,2017-05-01,"WWE","Finn Balor vs. Seth Rollins vs. The Miz",7.99,144,4.25,"Finn Balor","Seth Rollins, The Miz,"
1022,2017-04-30,"WWE","Austin Aries vs. Neville",7.1,134,3.5,"Austin Aries","Neville"
1021,2017-04-30,"WWE","Braun Strowman vs. Roman Reigns",7.1,174,3.25,"Braun Strowman","Roman Reigns"
1020,2017-04-30,"WWE","Cesaro & Sheamus vs. Jeff Hardy & Matt Hardy",6.79,134,3,"Cesaro & Sheamus","Jeff Hardy & Matt Hardy"
1019,2017-04-30,"WWE","Alexa Bliss vs. Bayley",6.34,118,3.25,"Alexa Bliss","Bayley"
1018,2017-04-30,"WWE","Chris Jericho vs. Kevin Owens",6.8,137,3.25,"Chris Jericho","Kevin Owens"
1017,2017-04-30,"WWE","Bray Wyatt vs. Randy Orton",3.21,37,NA,"Bray Wyatt","Randy Orton"
1016,2017-04-30,"WWE","Big Cass & Enzo Amore vs. Karl Anderson & Luke Gallows",NA,NA,NA,"Big Cass & Enzo Amore","Karl Anderson & Luke Gallows"
1015,2017-04-30,"WWE","Samoa Joe vs. Seth Rollins",6.42,136,3.5,"Samoa Joe","Seth Rollins"
1014,2017-04-25,"WWE","Charlotte Flair vs. Naomi",6.42,11,NA,"Charlotte Flair","Naomi"
1013,2017-04-25,"WWE","Erick Rowan vs. Randy Orton",NA,NA,NA,"Erick Rowan","Randy Orton"
1012,2017-04-25,"WWE","Chad Gable & Jason Jordan vs. Epico Colon & Primo Colon",NA,NA,NA,"Chad Gable & Jason Jordan","Epico Colon & Primo Colon"
1011,2017-04-25,"WWE","AJ Styles vs. Baron Corbin",NA,NA,NA,"AJ Styles","Baron Corbin"
1010,2017-04-24,"WWE","Matt Hardy vs. Sheamus",NA,NA,NA,"Matt Hardy","Sheamus"
1009,2017-04-24,"WWE","Austin Aries & Gentleman Jack Gallagher vs. Neville & TJ Perkins",NA,NA,NA,"Austin Aries & Gentleman Jack Gallagher","Neville & TJ Perkins"
1008,2017-04-24,"WWE","Big Cass, Finn Balor & Seth Rollins vs. Karl Anderson, Luke Gallows & Samoa Joe",NA,NA,NA,"Big Cass, Finn Balor & Seth Rollins","Karl Anderson, Luke Gallows & Samoa Joe"
1007,2017-04-24,"WWE","Braun Strowman vs. Kalisto",5.08,11,NA,"Braun Strowman","Kalisto"
1006,2017-04-19,"WWE","Andrade Almas vs. Kassius Ohno",NA,NA,NA,"Andrade Almas","Kassius Ohno"
1005,2017-04-19,"WWE","Johnny Gargano & Tommaso Ciampa vs. Riddick Moss & Tino Sabbatelli",NA,NA,NA,"Johnny Gargano & Tommaso Ciampa","Riddick Moss & Tino Sabbatelli"
1004,2017-04-19,"WWE","Hideo Itami vs. Roderick Strong",7.2,14,NA,"Hideo Itami","Roderick Strong"
1003,2017-04-18,"WWE","AJ Styles vs. Baron Corbin",NA,NA,NA,"AJ Styles","Baron Corbin"
1002,2017-04-18,"WWE","Charlotte Flair vs. Naomi",NA,NA,NA,"Charlotte Flair","Naomi"
1001,2017-04-18,"WWE","Chad Gable & Jason Jordan vs. Epico Colon & Primo Colon",NA,NA,NA,"Chad Gable & Jason Jordan","Epico Colon & Primo Colon"
1000,2017-04-18,"WWE","Austin Aries vs. TJ Perkins",NA,NA,NA,"Austin Aries","TJ Perkins"
999,2017-04-18,"WWE","Dolph Ziggler vs. Erick Rowan vs. Jinder Mahal vs. Luke Harper vs. Mojo Rawley vs. Sami Zayn",6.04,52,3.5,"Dolph Ziggler","Erick Rowan, Jinder Mahal, Luke Harper,Mojo Rawley, Sami Zayn,"
998,2017-04-17,"WWE","Gentleman Jack Gallagher vs. TJ Perkins",5.38,7,NA,"Gentleman Jack Gallagher","TJ Perkins"
997,2017-04-17,"WWE","Alexa Bliss vs. Mickie James vs. Nia Jax vs. Sasha Banks",8.24,24,NA,"Alexa Bliss","Mickie James, Nia Jax, Sasha Banks,"
996,2017-04-17,"WWE","Cesaro vs. Jeff Hardy",6.93,13,NA,"Cesaro","Jeff Hardy"
995,2017-04-17,"WWE","Braun Strowman vs. The Big Show",6.5,23,NA,"Braun Strowman","The Big Show"
994,2017-04-17,"WWE","Chris Jericho vs. Samoa Joe",5.38,7,NA,"Chris Jericho","Samoa Joe"
993,2017-04-17,"WWE","Big Cass & Enzo Amore vs. Karl Anderson & Luke Gallows",NA,NA,NA,"Big Cass & Enzo Amore","Karl Anderson & Luke Gallows"
992,2017-04-11,"WWE","Erick Rowan vs. Randy Orton",NA,NA,NA,"Erick Rowan","Randy Orton"
991,2017-04-11,"WWE","Chad Gable & Jason Jordan vs. Jey Uso & Jimmy Uso",7.07,13,NA,"Chad Gable & Jason Jordan","Jey Uso & Jimmy Uso"
990,2017-04-11,"WWE","AJ Styles vs. Baron Corbin vs. Sami Zayn",7.45,10,NA,"AJ Styles","Baron Corbin, Sami Zayn,"
989,2017-04-10,"WWE","Big E & Xavier Woods vs. Dash Wilder & Scott Dawson",NA,NA,NA,"Big E & Xavier Woods","Dash Wilder & Scott Dawson"
988,2017-04-10,"WWE","Sami Zayn vs. The Miz",NA,NA,NA,"Sami Zayn","The Miz"
987,2017-04-10,"WWE","Dean Ambrose vs. Kevin Owens",NA,NA,NA,"Dean Ambrose","Kevin Owens"
986,2017-04-10,"WWE","Charlotte Flair vs. Nia Jax",3.82,10,NA,"Charlotte Flair","Nia Jax"
985,2017-04-05,"WWE","Gentleman Jack Gallagher vs. Tyler Bate",7.25,70,NA,"Gentleman Jack Gallagher","Tyler Bate"
984,2017-04-05,"WWE","Eric Young vs. Tye Dillinger",6.75,11,NA,"Eric Young","Tye Dillinger"
983,2017-04-05,"WWE","Drew McIntyre vs. Oney Lorcan",7.49,36,NA,"Drew McIntyre","Oney Lorcan"
982,2017-04-04,"WWE","Bray Wyatt & Erick Rowan vs. Luke Harper & Randy Orton",NA,NA,NA,"Bray Wyatt & Erick Rowan","Luke Harper & Randy Orton"
981,2017-04-04,"WWE","Baron Corbin vs. Dean Ambrose",7,14,NA,"Baron Corbin","Dean Ambrose"
980,2017-04-04,"WWE","Oney Lorcan vs. Rich Swann",NA,NA,NA,"Oney Lorcan","Rich Swann"
979,2017-04-04,"WWE","Austin Aries vs. Gentleman Jack Gallagher vs. Mustafa Ali vs. TJ Perkins",NA,NA,NA,"Austin Aries","Gentleman Jack Gallagher, Mustafa Ali, TJ Perkins,"
978,2017-04-04,"WWE","Alexa Bliss vs. Naomi",NA,NA,NA,"Alexa Bliss","Naomi"
977,2017-04-03,"WWE","Mustafa Ali vs. Neville",NA,NA,NA,"Mustafa Ali","Neville"
976,2017-04-03,"WWE","Bayley, Dana Brooke & Sasha Banks vs. Charlotte Flair, Emma & Nia Jax",NA,NA,NA,"Bayley, Dana Brooke & Sasha Banks","Charlotte Flair, Emma & Nia Jax"
975,2017-04-03,"WWE","Big Cass & Enzo Amore vs. Cesaro & Sheamus",NA,NA,NA,"Big Cass & Enzo Amore","Cesaro & Sheamus"
974,2017-04-03,"WWE","Jeff Hardy & Matt Hardy vs. Karl Anderson & Luke Gallows",6.12,7,NA,"Jeff Hardy & Matt Hardy","Karl Anderson & Luke Gallows"
973,2017-04-03,"WWE","Finn Balor & Seth Rollins vs. Kevin Owens & Samoa Joe",6.33,8,NA,"Finn Balor & Seth Rollins","Kevin Owens & Samoa Joe"
972,2017-04-03,"WWE","Big E & Xavier Woods vs. Dash Wilder & Scott Dawson",4.42,11,NA,"Big E & Xavier Woods","Dash Wilder & Scott Dawson"
971,2017-04-02,"WWE","Brock Lesnar vs. Goldberg",7.11,543,3.5,"Brock Lesnar","Goldberg"
970,2017-04-02,"WWE","Alexa Bliss vs. Becky Lynch vs. Carmella vs. Mickie James vs. Naomi vs. Natalya",3.29,170,1.5,"Alexa Bliss","Becky Lynch, Carmella, Mickie James,Naomi, Natalya,"
969,2017-04-02,"WWE","Bray Wyatt vs. Randy Orton",1.28,266,1.5,"Bray Wyatt","Randy Orton"
968,2017-04-02,"WWE","John Cena & Nikki Bella vs. Maryse & The Miz",3.53,200,2.25,"John Cena & Nikki Bella","Maryse & The Miz"
967,2017-04-02,"WWE","Roman Reigns vs. The Undertaker",3.77,289,3,"Roman Reigns","The Undertaker"
966,2017-04-02,"WWE","Austin Aries vs. Neville",7.36,156,3.75,"Austin Aries","Neville"
965,2017-04-02,"WWE","Bayley vs. Charlotte Flair vs. Nia Jax vs. Sasha Banks",5.73,314,3.25,"Bayley","Charlotte Flair, Nia Jax, Sasha Banks,"
964,2017-04-02,"WWE","Chris Jericho vs. Kevin Owens",6.91,361,3.5,"Chris Jericho","Kevin Owens"
963,2017-04-02,"WWE","Seth Rollins vs. Triple H",7.02,429,3.5,"Seth Rollins","Triple H"
962,2017-04-02,"WWE","Big Cass & Enzo Amore vs. Cesaro & Sheamus vs. Jeff Hardy & Matt Hardy vs. Karl Anderson & Luke Gallows",7.48,412,3.75,"Big Cass & Enzo Amore","Cesaro & Sheamus, Jeff Hardy & Matt Hardy, Karl Anderson & Luke Gallows,"
961,2017-04-02,"WWE","AJ Styles vs. Shane McMahon",7.78,509,4,"AJ Styles","Shane McMahon"
960,2017-04-02,"WWE","Baron Corbin vs. Dean Ambrose",4.34,34,NA,"Baron Corbin","Dean Ambrose"
959,2017-04-02,"WWE","Aiden English vs. Apollo Crews vs. Bo Dallas vs. Braun Strowman vs. Chad Gable vs. Curt Hawkins vs. Curtis Axel vs. Dolph Ziggler vs. Epico vs. Fandango vs. Goldust vs. Heath Slater vs. Jason Jordan vs. Jey Uso vs. Jimmy Uso vs. Jinder Mahal vs. Kalisto vs. Killian Dain vs. Konnor vs. Luke Harper vs. Mark Henry vs. Mojo Rawley vs. Primo vs. R-Truth vs. Rhyno vs. Sami Zayn vs. Simon Gotch vs. Sin Cara  vs. The Big Show vs. Tian Bing vs. Titus O'Neil vs. Tyler Breeze vs. Viktor",3.02,42,NA,"Aiden English","Apollo Crews, Bo Dallas, Braun Strowman,Chad Gable, Curt Hawkins, Curtis Axel, Dolph Ziggler, Epico, Fandango, Goldust, Heath Slater, Jason Jordan, Jey Uso, Jimmy Uso, Jinder Mahal, Kalisto, Killian Dain, Konnor, Luke Harper,  Mark Henry"
958,2017-04-01,"WWE","Akam & Rezar vs. Dash Wilder & Scott Dawson vs. Johnny Gargano & Tommaso Ciampa",8.92,377,4.5,"Akam & Rezar","Dash Wilder & Scott Dawson, Johnny Gargano & Tommaso Ciampa,"
957,2017-04-01,"WWE","Bobby Roode vs. Shinsuke Nakamura",7.1,244,4.5,"Bobby Roode","Shinsuke Nakamura"
956,2017-04-01,"WWE","Alexander Wolfe, Eric Young, Killian Dain & Nikki Cross vs. Kassius Ohno, Roderick Strong, Ruby Riot & Tye Dillinger",6.86,191,3.25,"Alexander Wolfe, Eric Young, Killian Dain & Nikki Cross","Kassius Ohno, Roderick Strong, Ruby Riot & Tye Dillinger"
955,2017-04-01,"WWE","Aleister Black vs. Andrade Almas",6.3,203,3.25,"Aleister Black","Andrade Almas"
954,2017-04-01,"WWE","Asuka vs. Ember Moon",7.63,255,4.25,"Asuka","Ember Moon"
953,2017-03-28,"WWE","Chad Gable, Heath Slater, Jason Jordan, Mojo Rawley & Rhyno vs. Dolph Ziggler, Fandango, Jey Uso, Jimmy Uso & Tyler Breeze",NA,NA,NA,"Chad Gable, Heath Slater, Jason Jordan, Mojo Rawley & Rhyno","Dolph Ziggler, Fandango, Jey Uso, Jimmy Uso & Tyler Breeze"
952,2017-03-28,"WWE","Bray Wyatt vs. Luke Harper",NA,NA,NA,"Bray Wyatt","Luke Harper"
951,2017-03-28,"WWE","Alexa Bliss & Carmella vs. Becky Lynch & Mickie James",NA,NA,NA,"Alexa Bliss & Carmella","Becky Lynch & Mickie James"
950,2017-03-27,"WWE","Gentleman Jack Gallagher vs. Neville",NA,NA,NA,"Gentleman Jack Gallagher","Neville"
949,2017-03-27,"WWE","Bayley & Sasha Banks vs. Charlotte Flair & Nia Jax",6.4,9,NA,"Bayley & Sasha Banks","Charlotte Flair & Nia Jax"
948,2017-03-27,"WWE","Kevin Owens vs. Sami Zayn",NA,NA,NA,"Kevin Owens","Sami Zayn"
947,2017-03-27,"WWE","Austin Aries vs. Noam Dar",NA,NA,NA,"Austin Aries","Noam Dar"
946,2017-03-21,"WWE","Baron Corbin vs. Randy Orton",NA,NA,NA,"Baron Corbin","Randy Orton"
945,2017-03-21,"WWE","Mustafa Ali vs. Neville",7.32,52,3.75,"Mustafa Ali","Neville"
944,2017-03-21,"WWE","Chad Gable & Jason Jordan vs. Jey Uso & Jimmy Uso",7.47,58,3.75,"Chad Gable & Jason Jordan","Jey Uso & Jimmy Uso"
943,2017-03-20,"WWE","Sami Zayn vs. Samoa Joe",NA,NA,NA,"Sami Zayn","Samoa Joe"
942,2017-03-20,"WWE","Bayley vs. Nia Jax",NA,NA,NA,"Bayley","Nia Jax"
941,2017-03-20,"WWE","Austin Aries vs. Tony Nese",NA,NA,NA,"Austin Aries","Tony Nese"
940,2017-03-20,"WWE","Braun Strowman vs. Roman Reigns",NA,NA,NA,"Braun Strowman","Roman Reigns"
939,2017-03-14,"WWE","Becky Lynch vs. Natalya",NA,NA,NA,"Becky Lynch","Natalya"
938,2017-03-14,"WWE","Alexa Bliss vs. Mickie James",NA,NA,NA,"Alexa Bliss","Mickie James"
937,2017-03-14,"WWE","Chad Gable & Jason Jordan vs. Jey Uso & Jimmy Uso",NA,NA,NA,"Chad Gable & Jason Jordan","Jey Uso & Jimmy Uso"
936,2017-03-14,"WWE","Akira Tozawa vs. Austin Aries vs. The Brian Kendrick vs. TJ Perkins vs. Tony Nese",NA,NA,3.75,"Akira Tozawa","Austin Aries, The Brian Kendrick, TJ Perkins,Tony Nese,"
935,2017-03-13,"WWE","Bayley vs. Nia Jax",NA,NA,NA,"Bayley","Nia Jax"
934,2017-03-07,"WWE","Alexa Bliss & Mickie James vs. Becky Lynch & Natalya",NA,NA,NA,"Alexa Bliss & Mickie James","Becky Lynch & Natalya"
933,2017-03-07,"WWE","AJ Styles vs. Randy Orton",7.49,110,3.75,"AJ Styles","Randy Orton"
932,2017-03-07,"WWE","Carmella & James Ellsworth vs. John Cena & Nikki Bella",NA,NA,NA,"Carmella & James Ellsworth","John Cena & Nikki Bella"
931,2017-03-06,"WWE","Kevin Owens vs. Sami Zayn",NA,NA,NA,"Kevin Owens","Sami Zayn"
930,2017-03-06,"WWE","Neville vs. Rich Swann",NA,NA,NA,"Neville","Rich Swann"
929,2017-03-06,"WWE","Bayley vs. Sasha Banks",7.3,29,NA,"Bayley","Sasha Banks"
928,2017-03-05,"WWE","Akira Tozawa & Rich Swann vs. Noam Dar & The Brian Kendrick",NA,NA,NA,"Akira Tozawa & Rich Swann","Noam Dar & The Brian Kendrick"
927,2017-03-05,"WWE","Nia Jax vs. Sasha Banks",3.63,51,NA,"Nia Jax","Sasha Banks"
926,2017-03-05,"WWE","Sami Zayn vs. Samoa Joe",6.21,41,NA,"Sami Zayn","Samoa Joe"
925,2017-03-05,"WWE","Rusev vs. The Big Show",3.21,42,NA,"Rusev","The Big Show"
924,2017-03-05,"WWE","Big Cass & Enzo Amore vs. Karl Anderson & Luke Gallows",4.95,37,NA,"Big Cass & Enzo Amore","Karl Anderson & Luke Gallows"
923,2017-03-05,"WWE","Cesaro vs. Jinder Mahal",3.57,41,NA,"Cesaro","Jinder Mahal"
922,2017-03-05,"WWE","Bayley vs. Charlotte Flair",5.61,43,NA,"Bayley","Charlotte Flair"
921,2017-03-05,"WWE","Jack Gallagher vs. Neville",7.47,141,3.5,"Jack Gallagher","Neville"
920,2017-03-05,"WWE","Braun Strowman vs. Roman Reigns",6.51,155,4,"Braun Strowman","Roman Reigns"
919,2017-02-28,"WWE","Becky Lynch vs. Mickie James",6.75,15,NA,"Becky Lynch","Mickie James"
918,2017-02-28,"WWE","AJ Styles vs. Luke Harper",7.2,24,NA,"AJ Styles","Luke Harper"
917,2017-02-28,"WWE","Apollo Crews vs. Dolph Ziggler",NA,NA,NA,"Apollo Crews","Dolph Ziggler"
916,2017-02-27,"WWE","Cesaro vs. Samoa Joe",NA,NA,NA,"Cesaro","Samoa Joe"
915,2017-02-27,"WWE","Big E & Xavier Woods vs. Jinder Mahal & Rusev",NA,NA,NA,"Big E & Xavier Woods","Jinder Mahal & Rusev"
914,2017-02-27,"WWE","Bayley & Sasha Banks vs. Charlotte Flair & Nia Jax",6.09,21,NA,"Bayley & Sasha Banks","Charlotte Flair & Nia Jax"
913,2017-02-22,"WWE","Akam vs. Dash Wilder vs. Johnny Gargano",NA,NA,NA,"Akam","Dash Wilder, Johnny Gargano,"
912,2017-02-22,"WWE","Elias Samson vs. Kassius Ohno",NA,NA,NA,"Elias Samson","Kassius Ohno"
911,2017-02-22,"WWE","Bobby Roode vs. Kassius Ohno",6.38,15,NA,"Bobby Roode","Kassius Ohno"
910,2017-02-22,"WWE","Andrade Almas vs. Oney Lorcan",7.62,12,NA,"Andrade Almas","Oney Lorcan"
909,2017-02-21,"WWE","AJ Styles vs. Apollo Crews vs. Baron Corbin vs. Dean Ambrose vs. Dolph Ziggler vs. John Cena vs. Kalisto vs. Luke Harper vs. Mojo Rawley vs. The Miz",NA,NA,NA,"AJ Styles","Apollo Crews, Baron Corbin, Dean Ambrose,Dolph Ziggler, John Cena, Kalisto, Luke Harper, Mojo Rawley, The Miz,"
908,2017-02-21,"WWE","Alexa Bliss vs. Becky Lynch",NA,NA,NA,"Alexa Bliss","Becky Lynch"
907,2017-02-21,"WWE","Natalya vs. Nikki Bella",7.03,30,NA,"Natalya","Nikki Bella"
906,2017-02-20,"WWE","Braun Strowman vs. The Big Show",6.6,14,NA,"Braun Strowman","The Big Show"
905,2017-02-20,"WWE","Charlotte Flair vs. Sasha Banks",NA,NA,NA,"Charlotte Flair","Sasha Banks"
904,2017-02-20,"WWE","Big E & Kofi Kingston vs. Jinder Mahal & Rusev",NA,NA,NA,"Big E & Kofi Kingston","Jinder Mahal & Rusev"
903,2017-02-20,"WWE","Big Cass & Enzo Amore vs. Cesaro & Sheamus",NA,NA,NA,"Big Cass & Enzo Amore","Cesaro & Sheamus"
902,2017-02-14,"WWE","Chad Gable & Jason Jordan vs. Konnor & Viktor",NA,NA,NA,"Chad Gable & Jason Jordan","Konnor & Viktor"
901,2017-02-14,"WWE","AJ Styles vs. Bray Wyatt vs. John Cena",7.82,157,NA,"AJ Styles","Bray Wyatt, John Cena,"
900,2017-02-14,"WWE","Becky Lynch vs. Mickie James",6.78,17,NA,"Becky Lynch","Mickie James"
899,2017-02-13,"WWE","Rusev vs. Sami Zayn",NA,NA,NA,"Rusev","Sami Zayn"
898,2017-02-13,"WWE","Bayley vs. Charlotte Flair",8.09,135,4.25,"Bayley","Charlotte Flair"
897,2017-02-12,"WWE","Curt Hawkins vs. Mojo Rawley",NA,NA,2,"Curt Hawkins","Mojo Rawley"
896,2017-02-12,"WWE","Aiden English & Simon Gotch vs. Chad Gable & Jason Jordan vs. Fandango & Tyler Breeze vs. Heath Slater & Rhyno vs. Jey Uso & Jimmy Uso vs. Konnor & Viktor",6.12,50,NA,"Aiden English & Simon Gotch","Chad Gable & Jason Jordan, Fandango & Tyler Breeze, Heath Slater & Rhyno,Jey Uso & Jimmy Uso, Konnor & Viktor,"
895,2017-02-12,"WWE","Luke Harper vs. Randy Orton",7.41,245,3.75,"Luke Harper","Randy Orton"
894,2017-02-12,"WWE","AJ Styles vs. Baron Corbin vs. Bray Wyatt vs. Dean Ambrose vs. John Cena vs. The Miz",8.55,398,4.5,"AJ Styles","Baron Corbin, Bray Wyatt, Dean Ambrose,John Cena, The Miz,"
893,2017-02-12,"WWE","Becky Lynch vs. Mickie James",6.32,131,3.25,"Becky Lynch","Mickie James"
892,2017-02-12,"WWE","Alexa Bliss vs. Naomi",4.7,66,2.25,"Alexa Bliss","Naomi"
891,2017-02-12,"WWE","Natalya vs. Nikki Bella",4.7,60,2.75,"Natalya","Nikki Bella"
890,2017-02-12,"WWE","Apollo Crews & Kalisto vs. Dolph Ziggler",2.77,51,1.25,"Apollo Crews & Kalisto","Dolph Ziggler"
889,2017-02-07,"WWE","Cedric Alexander vs. Jack Gallagher vs. Mustafa Ali vs. Noam Dar vs. TJ Perkins",7.86,6,NA,"Cedric Alexander","Jack Gallagher, Mustafa Ali, Noam Dar,TJ Perkins,"
888,2017-02-07,"WWE","Ariya Daivari vs. Mustafa Ali",NA,NA,NA,"Ariya Daivari","Mustafa Ali"
887,2017-02-07,"WWE","John Cena vs. Randy Orton",6.62,23,NA,"John Cena","Randy Orton"
886,2017-02-07,"WWE","Aiden English, Jey Uso, Jimmy Uso, Konnor, Simon Gotch & Viktor vs. Chad Gable, Fandango, Heath Slater, Jason Jordan, Rhyno & Tyler Breeze",NA,NA,NA,"Aiden English, Jey Uso, Jimmy Uso, Konnor, Simon Gotch & Viktor","Chad Gable, Fandango, Heath Slater, Jason Jordan, Rhyno & Tyler Breeze"
885,2017-02-07,"WWE","AJ Styles vs. Baron Corbin vs. Dean Ambrose vs. The Miz",NA,NA,NA,"AJ Styles","Baron Corbin, Dean Ambrose, The Miz,"
884,2017-02-06,"WWE","Bayley vs. Nia Jax",NA,NA,NA,"Bayley","Nia Jax"
883,2017-02-06,"WWE","Cesaro & Sheamus vs. Karl Anderson & Luke Gallows",NA,NA,NA,"Cesaro & Sheamus","Karl Anderson & Luke Gallows"
882,2017-02-06,"WWE","Big E & Xavier Woods vs. Epico & Primo",NA,NA,NA,"Big E & Xavier Woods","Epico & Primo"
881,2017-02-06,"WWE","Chris Jericho vs. Sami Zayn",NA,NA,NA,"Chris Jericho","Sami Zayn"
880,2017-02-06,"WWE","Cedric Alexander, Jack Gallagher & TJ Perkins vs. Neville, Noam Dar & Tony Nese",NA,NA,NA,"Cedric Alexander, Jack Gallagher & TJ Perkins","Neville, Noam Dar & Tony Nese"
879,2017-02-06,"WWE","Roman Reigns vs. Samoa Joe",5.45,19,NA,"Roman Reigns","Samoa Joe"
878,2017-02-01,"WWE","Asuka vs. Peyton Royce",NA,NA,NA,"Asuka","Peyton Royce"
877,2017-02-01,"WWE","Ember Moon vs. Liv Morgan vs. Peyton Royce",NA,NA,NA,"Ember Moon","Liv Morgan, Peyton Royce,"
876,2017-02-01,"WWE","Akam & Rezar vs. Johnny Gargano & Tommaso Ciampa",NA,NA,NA,"Akam & Rezar","Johnny Gargano & Tommaso Ciampa"
875,2017-02-01,"WWE","Trent Seven vs. Tyler Bate",7.2,24,NA,"Trent Seven","Tyler Bate"
874,2017-02-01,"WWE","Mark Andrews  vs. Pete Dunne",7.93,14,NA,"Mark Andrews","Pete Dunne"
873,2017-01-31,"WWE","Cedric Alexander & Jack Gallagher vs. Neville & Noam Dar",NA,NA,NA,"Cedric Alexander & Jack Gallagher","Neville & Noam Dar"
872,2017-01-31,"WWE","AJ Styles vs. Dean Ambrose",7.79,101,4.25,"AJ Styles","Dean Ambrose"
871,2017-01-31,"WWE","Bray Wyatt & Randy Orton vs. John Cena & Luke Harper",5.44,8,NA,"Bray Wyatt & Randy Orton","John Cena & Luke Harper"
870,2017-01-31,"WWE","Lince Dorado vs. Tony Nese",NA,NA,NA,"Lince Dorado","Tony Nese"
869,2017-01-31,"WWE","Alexa Bliss & Mickie James vs. Becky Lynch & Naomi",NA,NA,NA,"Alexa Bliss & Mickie James","Becky Lynch & Naomi"
868,2017-01-30,"WWE","Chris Jericho vs. Sami Zayn",NA,NA,NA,"Chris Jericho","Sami Zayn"
867,2017-01-30,"WWE","Bayley, Cesaro & Sheamus vs. Charlotte Flair, Karl Anderson & Luke Gallows",NA,NA,NA,"Bayley, Cesaro & Sheamus","Charlotte Flair, Karl Anderson & Luke Gallows"
866,2017-01-30,"WWE","Braun Strowman vs. Kevin Owens",NA,NA,NA,"Braun Strowman","Kevin Owens"
865,2017-01-30,"WWE","Big Cass & Enzo Amore vs. Jinder Mahal & Rusev",NA,NA,NA,"Big Cass & Enzo Amore","Jinder Mahal & Rusev"
864,2017-01-29,"WWE","Royal Rumble",5.48,374,3.75,"Royal Rumble","Royal Rumble"
863,2017-01-29,"WWE","Neville vs. Rich Swann",6.15,167,3.5,"Neville","Rich Swann"
862,2017-01-29,"WWE","Kevin Owens vs. Roman Reigns",8.07,289,4.5,"Kevin Owens","Roman Reigns"
861,2017-01-29,"WWE","Bayley vs. Charlotte Flair",6.19,179,3.25,"Bayley","Charlotte Flair"
860,2017-01-29,"WWE","Nia Jax vs. Sasha Banks",NA,NA,NA,"Nia Jax","Sasha Banks"
859,2017-01-29,"WWE","AJ Styles vs. John Cena",9.2,751,4.75,"AJ Styles","John Cena"
858,2017-01-29,"WWE","Alexa Bliss, Mickie James & Natalya vs. Becky Lynch, Naomi & Nikki Bella",NA,NA,NA,"Alexa Bliss, Mickie James & Natalya","Becky Lynch, Naomi & Nikki Bella"
857,2017-01-29,"WWE","Cesaro & Sheamus vs. Karl Anderson & Luke Gallows",NA,NA,NA,"Cesaro & Sheamus","Karl Anderson & Luke Gallows"
856,2017-01-28,"WWE","Asuka vs. Billie Kay vs. Nikki Cross vs. Peyton Royce",6.15,97,NA,"Asuka","Billie Kay, Nikki Cross, Peyton Royce,"
855,2017-01-28,"WWE","Akam & Rezar vs. Johnny Gargano & Tommaso Ciampa",7.45,185,3.5,"Akam & Rezar","Johnny Gargano & Tommaso Ciampa"
854,2017-01-28,"WWE","Bobby Roode vs. Shinsuke Nakamura",7.56,258,4.25,"Bobby Roode","Shinsuke Nakamura"
853,2017-01-28,"WWE","Eric Young vs. Tye Dillinger",5.39,83,NA,"Eric Young","Tye Dillinger"
